CustomerID,Recency,Frequency,Monetary
18199.0,592,1,344.75
18200.0,15,1,163.8
18201.0,631,1,447.53
18202.0,108,3,1396.99
18203.0,66,4,504.42
18204.0,18,2,1367.32
18206.0,462,1,314.66
18207.0,408,1,544.47
18208.0,474,1,360.08
18210.0,176,2,289.85
18211.0,45,2,268.7
18212.0,235,2,546.72
18213.0,145,1,232.48
18214.0,439,4,1780.34
18215.0,346,4,1948.15
18217.0,422,2,323.29
18218.0,120,4,1142.0
18219.0,58,15,2860.25
18220.0,135,6,1921.76
18221.0,24,4,1090.19
18222.0,1,1,443.0
18223.0,5,23,11552.65
18224.0,172,1,158.95
18225.0,22,21,10275.92
18226.0,29,24,10901.86
18227.0,126,2,388.75
18229.0,2,22,8738.87
18230.0,3,7,3627.22
18231.0,101,28,6880.97
18232.0,66,3,500.62
18233.0,234,1,440.0
18234.0,460,1,179.6
18235.0,29,2,749.8
18236.0,38,10,1554.3
18237.0,0,3,725.55
18238.0,424,1,270.92
18239.0,127,6,2150.36
18241.0,8,15,2263.48
18242.0,105,6,2066.8
18243.0,323,1,515.78
18244.0,339,2,568.64
18245.0,58,19,5430.73
18246.0,142,2,395.62
18247.0,323,3,839.73
18248.0,31,2,804.02
18250.0,219,1,349.27
18251.0,354,8,21964.14
18252.0,80,6,1085.32
18253.0,551,1,317.88
18254.0,490,1,267.9
18255.0,365,1,199.85
18256.0,296,1,110.7
18257.0,23,9,3825.39
18258.0,373,6,2059.67
18259.0,275,5,2355.9
18260.0,81,23,9962.11
18261.0,4,1,224.8
18262.0,49,3,577.54
18263.0,64,2,811.4
18264.0,407,1,603.25
18265.0,67,1,488.55
18266.0,343,1,251.1
18267.0,581,1,269.37
18268.0,43,6,1490.23
18269.0,275,1,337.2
18270.0,175,2,273.35
18271.0,518,2,680.85
18272.0,22,7,3413.85
18273.0,4,3,306.0
18275.0,487,2,741.85
18276.0,301,5,1320.66
18277.0,306,4,1069.67
18278.0,313,1,240.3
18279.0,428,1,231.34
18280.0,186,2,488.15
18281.0,89,2,201.14
18282.0,35,1,100.21
18283.0,4,16,1762.44
18284.0,340,1,461.68
18285.0,569,1,427.0
18286.0,385,2,1296.43
18287.0,110,5,3110.99
